"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"747",10403405,"HZ138866","02-03-2016 11:05","025XX W CERMAK RD","860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",FALSE,FALSE,1023,10,25,31,"6",1159876,1889318,2016,"02-10-2016 15:53",41.85199968,-87.6886978,"(41.851999681, -87.688697801)"
"748",1925696,"HH109739","01-06-2001 10:20","066XX S PULASKI RD","031A","ROBBERY","ARMED: HANDGUN","SMALL RETAIL STORE",FALSE,FALSE,833,8,NA,NA,"3",1150889,1860116,2001,"08/17/2015 03:03:40 PM",41.77204565,-87.72244463,"(41.772045647, -87.722444633)"
"749",10403414,"HZ139848","02-03-2016 15:30","040XX N CALIFORNIA AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,1724,17,33,16,"6",1156993,1926731,2016,"02-10-2016 15:53",41.95472307,-87.69826266,"(41.954723074, -87.698262659)"
"750",19257,"HS144786","01/31/2010 03:10:00 AM","082XX S CHAPPEL AVE","110","HOMICIDE","FIRST DEGREE MURDER","AUTO",TRUE,FALSE,414,4,8,46,"01A",1191290,1850672,2010,"08/17/2015 03:03:40 PM",41.7452476,-87.57465356,"(41.745247599, -87.574653564)"
"751",10403417,"HZ139876","02-03-2016 16:00","037XX W 65TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE",FALSE,FALSE,833,8,13,65,"14",1152591,1861246,2016,"02-10-2016 15:53",41.7751132,-87.71617582,"(41.7751132, -87.716175823)"
"752",10403419,"HZ139835","02-03-2016 18:00","056XX S KOSTNER AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,813,8,13,62,"6",1147996,1866763,2016,"02-10-2016 15:53",41.79034199,-87.73287949,"(41.790341994, -87.732879487)"
"753",10403424,"HZ139792","02-03-2016 18:00","037XX N GREENVIEW AVE","810","THEFT","OVER $500","STREET",FALSE,FALSE,1922,19,44,6,"6",1165645,1924972,2016,"02-10-2016 15:53",41.94971596,-87.66650688,"(41.949715957, -87.666506875)"
"754",10403441,"HZ139843","02-03-2016 21:20","010XX N PARKSIDE AVE","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,1511,15,29,25,"7",1138493,1906407,2016,"02-10-2016 15:53",41.89930786,-87.76676616,"(41.899307862, -87.766766156)"
"755",10403450,"HZ138763","02-03-2016 08:00","007XX N SPRINGFIELD AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT",FALSE,TRUE,1112,11,27,23,"26",1150255,1904702,2016,"02-10-2016 15:53",41.89440789,-87.72360863,"(41.89440789, -87.723608625)"
"756",10403467,"HZ139847","02-03-2016 22:00","053XX S KEDZIE AVE","915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","GAS STATION",FALSE,FALSE,923,9,14,63,"7",1155949,1869224,2016,"02-10-2016 15:53",41.7969392,-87.70365153,"(41.796939201, -87.703651531)"
"757",10403468,"HZ139894","02-03-2016 22:00","053XX S KEDZIE AVE","915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","GAS STATION",FALSE,FALSE,923,9,14,63,"7",1155949,1869224,2016,"02-10-2016 15:53",41.7969392,-87.70365153,"(41.796939201, -87.703651531)"
"758",10403469,"HZ139902","02-03-2016 18:00","047XX S HAMLIN AVE","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,821,8,14,57,"7",1151835,1872770,2016,"02-10-2016 15:53",41.80675164,-87.7186452,"(41.806751644, -87.718645203)"
"759",10403523,"HZ139789","02-03-2016 21:30","012XX W 97TH PL","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,2213,22,21,73,"14",1169719,1840190,2016,"02-10-2016 15:53",41.7169782,-87.65399606,"(41.716978202, -87.653996056)"
"760",1925713,"G766050","12/23/2001 02:25:40 PM","014XX W 81 ST","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE PORCH/HALLWAY",TRUE,FALSE,612,6,NA,NA,"26",1168228,1851076,2001,"08/17/2015 03:03:40 PM",41.74688314,-87.65914463,"(41.746883135, -87.659144634)"
"761",10403525,"HZ139873","02-03-2016 20:00","118XX S WESTERN AVE","820","THEFT","$500 AND UNDER","CONVENIENCE STORE",FALSE,FALSE,2212,22,19,75,"6",1162526,1826017,2016,"02-10-2016 15:53",41.67823774,-87.68073427,"(41.678237739, -87.68073427)"
"762",10403548,"HZ139944","02-03-2016 19:00","049XX S LAFLIN ST","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,933,9,20,61,"7",1167163,1872225,2016,"02-10-2016 15:53",41.80494152,-87.66244251,"(41.804941518, -87.662442511)"
"763",10403549,"HZ139812","02-03-2016 11:00","055XX N KEDZIE AVE","560","ASSAULT","SIMPLE","RESTAURANT",FALSE,FALSE,1712,17,40,13,"08A",1154044,1936699,2016,"02-10-2016 15:53",41.98213532,-87.70883661,"(41.982135322, -87.708836606)"
"764",1925717,"G766097","12/23/2001 02:19:18 PM","075XX S VINCENNES AV","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET",TRUE,FALSE,623,6,NA,NA,"26",1175731,1855240,2001,"08/17/2015 03:03:40 PM",41.75814504,-87.63152733,"(41.758145044, -87.631527325)"
"765",10403560,"HZ139972","02-03-2016 17:30","002XX E OHIO ST","810","THEFT","OVER $500","OTHER",FALSE,FALSE,1834,18,42,8,"6",1178004,1904248,2016,"02-10-2016 15:53",41.89257575,-87.62170937,"(41.892575752, -87.621709371)"
"766",1925719,"G766132","12/23/2001 02:43:12 PM","081XX S INGLESIDE AV","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT",FALSE,TRUE,631,6,NA,NA,"14",1184014,1851375,2001,"08/17/2015 03:03:40 PM",41.74734965,-87.60129177,"(41.747349652, -87.601291773)"
"767",10403561,"HZ139904","02-03-2016 08:20","072XX S HERMITAGE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,FALSE,735,7,17,67,"26",1165932,1856784,2016,"02-10-2016 15:53",41.76259575,-87.66739589,"(41.762595746, -87.667395894)"
"768",10403562,"HZ139872","02-03-2016 19:00","049XX S KOLIN AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,815,8,23,57,"6",1148193,1871614,2016,"02-10-2016 15:53",41.80365011,-87.73203271,"(41.803650108, -87.732032707)"
"769",10403565,"HZ139911","02-03-2016 19:00","050XX S MARSHFIELD AVE","560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,931,9,16,61,"08A",1166191,1871337,2016,"02-10-2016 15:53",41.80252551,-87.66603268,"(41.802525508, -87.666032677)"
"770",1925724,"G766193","12/23/2001 04:34:35 PM","011XX W 83 ST","560","ASSAULT","SIMPLE","RESIDENCE PORCH/HALLWAY",TRUE,TRUE,613,6,NA,NA,"08A",1169832,1849714,2001,"08/17/2015 03:03:40 PM",41.74311098,-87.6533066,"(41.743110983, -87.653306602)"
"771",10403573,"HZ139966","02-03-2016 21:15","059XX W MADISON ST","610","BURGLARY","FORCIBLE ENTRY","GROCERY FOOD STORE",FALSE,FALSE,1513,15,29,25,"5",1137088,1899409,2016,"02-10-2016 15:53",41.88012979,-87.7720949,"(41.880129791, -87.772094898)"
"772",10403575,"HZ139811","02-03-2016 05:45","010XX N WELLS ST","1360","CRIMINAL TRESPASS","TO VEHICLE","STREET",FALSE,FALSE,1823,18,27,8,"26",1174524,1907498,2016,"02-10-2016 15:53",41.90157241,-87.63439263,"(41.901572414, -87.634392628)"
"773",1925727,"G766239","12/23/2001 05:09:53 PM","076XX S GREENWOOD AV","460","BATTERY","SIMPLE","APARTMENT",FALSE,FALSE,624,6,NA,NA,"08B",1184843,1854297,2001,"08/17/2015 03:03:40 PM",41.75534852,-87.59816263,"(41.755348522, -87.598162629)"
"774",10403582,"HZ139923","02-03-2016 19:00","038XX S MICHIGAN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,213,2,3,35,"14",1177829,1879564,2016,"02-10-2016 15:53",41.82484524,-87.62310196,"(41.824845242, -87.623101964)"
"775",10403583,"HZ139977","02-03-2016 15:15","067XX S CALIFORNIA AVE","470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,831,8,15,66,"24",1158873,1859836,2016,"02-10-2016 15:53",41.77111794,-87.69318512,"(41.771117937, -87.693185122)"
"776",10403586,"HZ139968","02-03-2016 15:00","032XX N WHIPPLE ST","810","THEFT","OVER $500","STREET",FALSE,FALSE,1733,17,33,21,"6",1155481,1921345,2016,"02-10-2016 15:53",41.93997414,-87.70396642,"(41.939974138, -87.703966424)"
"777",10403607,"HZ139832","02-03-2016 17:00","001XX W OAK ST","560","ASSAULT","SIMPLE","APARTMENT",FALSE,FALSE,1832,18,42,8,"08A",1174734,1907126,2016,"02-10-2016 15:53",41.90054693,-87.63363243,"(41.900546929, -87.633632427)"
"778",10403621,"HZ139899","02-03-2016 21:20","0000X E OHIO ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,1834,18,42,8,"14",1176771,1904213,2016,"02-10-2016 15:53",41.89250768,-87.62623869,"(41.892507682, -87.626238686)"
"779",10403516,"HZ139940","02-03-2016 13:00","056XX S CALUMET AVE","820","THEFT","$500 AND UNDER","APARTMENT",FALSE,FALSE,231,2,20,40,"6",1179447,1867654,2016,"04-02-2016 15:46",41.79212633,-87.61752997,"(41.792126328, -87.617529972)"
"780",10403626,"HZ139851","02-03-2016 06:00","076XX S CRANDON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE",FALSE,FALSE,414,4,7,43,"14",1192861,1854776,2016,"02-10-2016 15:53",41.75647116,-87.56876364,"(41.756471162, -87.568763637)"
"781",10403634,"HZ140071","02-03-2016 20:00","009XX N HUDSON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,1823,18,27,8,"14",1173009,1906540,2016,"02-10-2016 15:53",41.89897735,-87.63998578,"(41.898977345, -87.639985779)"
"782",10403637,"HZ740049","02-03-2016 14:30","014XX S CANAL ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT",FALSE,FALSE,124,1,2,28,"26",1173362,1893147,2016,"02-10-2016 15:53",41.86221827,-87.63908716,"(41.862218265, -87.639087164)"
"783",10403638,"HZ140069","02-03-2016 20:00","112XX S LANGLEY AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,531,5,9,50,"14",1182917,1830668,2016,"02-10-2016 15:53",41.69055267,-87.60595251,"(41.690552673, -87.60595251)"
"784",10403639,"HZ140000","02-03-2016 18:15","003XX S DEARBORN ST","870","THEFT","POCKET-PICKING","CTA PLATFORM",FALSE,FALSE,113,1,2,32,"6",1175986,1898799,2016,"02-10-2016 15:53",41.87766908,-87.62928477,"(41.87766908, -87.629284766)"
"785",10403640,"HZ140056","02-03-2016 20:30","031XX N HALSTED ST","810","THEFT","OVER $500","STREET",FALSE,FALSE,1934,19,44,6,"6",1170368,1921292,2016,"02-10-2016 15:53",41.93951575,-87.64925379,"(41.939515748, -87.649253785)"
"786",10403643,"HZ140009","02-03-2016 18:17","003XX S DEARBORN ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA STATION",FALSE,FALSE,113,1,2,32,"11",1175986,1898799,2016,"02-10-2016 15:53",41.87766908,-87.62928477,"(41.87766908, -87.629284766)"
"787",10403656,"HZ140087","02-03-2016 15:13","086XX S COTTAGE GROVE AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","SMALL RETAIL STORE",FALSE,FALSE,632,6,6,44,"11",1183075,1847768,2016,"02-10-2016 15:53",41.73747352,-87.60484439,"(41.737473519, -87.604844389)"
"788",10403657,"HZ140022","02-03-2016 12:20","0000X W HURON ST","1110","DECEPTIVE PRACTICE","BOGUS CHECK","BANK",FALSE,FALSE,1832,18,42,8,"11",1175956,1905064,2016,"02-10-2016 15:53",41.89486126,-87.62920617,"(41.894861261, -87.629206166)"
"789",1925749,"HH109965","10/23/2001 12:00:00 PM","054XX S KOSTNER AV","1110","DECEPTIVE PRACTICE","BOGUS CHECK","RESIDENCE",FALSE,FALSE,815,8,NA,NA,"11",1147912,1868242,2001,"08/17/2015 03:03:40 PM",41.79440221,-87.73314964,"(41.794402211, -87.733149636)"
"790",10403659,"HZ139865","02-03-2016 21:00","002XX E 77TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,623,6,6,69,"14",1179038,1854006,2016,"02-10-2016 15:53",41.75468414,-87.61944511,"(41.754684139, -87.619445111)"
"791",1925752,"HH109919","12-12-2001 03:00","002XX E 132 ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE",FALSE,TRUE,533,5,NA,NA,"26",1180119,1817907,2001,"08/17/2015 03:03:40 PM",41.65559896,-87.61658467,"(41.655598956, -87.616584665)"
"792",10403666,"HZ140111","02-03-2016 18:00","056XX S KENNETH AVE","810","THEFT","OVER $500","STREET",FALSE,FALSE,813,8,13,62,"6",1147656,1866940,2016,"02-10-2016 15:53",41.79083422,-87.73412167,"(41.790834219, -87.734121672)"
"793",10403667,"HZ139801","02-03-2016 21:30","083XX S CONSTANCE AVE","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,412,4,8,45,"7",1189981,1849987,2016,"02-10-2016 15:53",41.74339947,-87.57947187,"(41.743399466, -87.579471866)"
"794",10403669,"HZ140035","02-03-2016 11:00","081XX W FARRAGUT AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE",FALSE,FALSE,1614,16,41,10,"11",1121192,1933724,2016,"02-10-2016 15:53",41.97456528,-87.82972445,"(41.974565276, -87.829724453)"
"795",10403672,"HZ139842","02-03-2016 20:00","082XX S INDIANA AVE","820","THEFT","$500 AND UNDER","RESIDENTIAL YARD (FRONT/BACK)",FALSE,FALSE,631,6,6,44,"6",1179023,1850514,2016,"02-10-2016 15:53",41.74510203,-87.61960624,"(41.745102032, -87.619606236)"
"796",10403677,"HZ140032","02-03-2016 15:00","067XX S CALIFORNIA AVE","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,831,8,15,66,"17",1158873,1859836,2016,"02-10-2016 15:53",41.77111794,-87.69318512,"(41.771117937, -87.693185122)"
"797",10403685,"HZ140124","02-03-2016 12:30","039XX N LAWNDALE AVE","560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1732,17,39,16,"08A",1151026,1925837,2016,"02-10-2016 15:53",41.95238912,-87.72022196,"(41.952389116, -87.720221957)"
"798",10403686,"HZ140079","02-03-2016 21:00","056XX S TRUMBULL AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,822,8,14,63,"6",1154343,1866914,2016,"02-10-2016 15:53",41.79063236,-87.70960243,"(41.790632359, -87.709602432)"
"799",10403661,"HZ140024","02-03-2016 19:45","019XX W JACKSON BLVD","820","THEFT","$500 AND UNDER","SIDEWALK",TRUE,TRUE,1225,12,2,28,"6",1163615,1898637,2016,"02/29/2016 03:51:18 PM",41.87749403,-87.67471226,"(41.877494027, -87.674712257)"
"800",10403694,"HZ139950","02-03-2016 16:30","031XX W MADISON ST","497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","VEHICLE NON-COMMERCIAL",FALSE,TRUE,1124,11,28,27,"04B",1155864,1899859,2016,"02-10-2016 15:53",41.88100701,-87.70313897,"(41.881007008, -87.703138973)"
"801",10403703,"HZ139874","02-03-2016 22:30","032XX W ROOSEVELT RD","031A","ROBBERY","ARMED: HANDGUN","SIDEWALK",FALSE,FALSE,1134,11,24,29,"3",1155131,1894531,2016,"02-10-2016 15:53",41.86640116,-87.70597351,"(41.86640116, -87.705973505)"
"802",10403709,"HZ140027","02-03-2016 16:30","028XX N CAMPBELL AVE","910","MOTOR VEHICLE THEFT","AUTOMOBILE","VEHICLE NON-COMMERCIAL",FALSE,FALSE,1411,14,1,21,"7",1159202,1918701,2016,"02-10-2016 15:53",41.93264305,-87.69036343,"(41.932643049, -87.690363433)"
"803",10403750,"HZ140163","02-03-2016 22:45","022XX S ALBANY AVE","620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE-GARAGE",FALSE,FALSE,1033,10,24,30,"5",1156041,1888963,2016,"02-10-2016 15:53",41.85110366,-87.70278291,"(41.851103661, -87.702782911)"
"804",10403759,"HZ140134","02-03-2016 12:00","045XX W MARQUETTE RD","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",TRUE,TRUE,833,8,13,65,"08B",1147041,1859785,2016,"02-10-2016 15:53",41.77121147,-87.73655885,"(41.771211465, -87.736558846)"
"805",10403768,"HZ140011","02-03-2016 19:00","079XX S ASHLAND AVE","610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE",FALSE,FALSE,611,6,21,71,"5",1167053,1852105,2016,"02-10-2016 15:53",41.74973204,-87.66342079,"(41.749732039, -87.663420789)"
"806",10403782,"HZ140017","02-03-2016 18:00","100XX S COMMERCIAL AVE","610","BURGLARY","FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,431,4,10,51,"5",1197837,1838978,2016,"02-10-2016 15:53",41.7129974,-87.5510542,"(41.712997401, -87.5510542)"
"807",10403790,"HZ140148","02-03-2016 20:30","073XX S HALSTED ST","031A","ROBBERY","ARMED: HANDGUN","STREET",FALSE,FALSE,733,7,17,68,"3",1172235,1856292,2016,"02-10-2016 15:53",41.76110941,-87.6443089,"(41.761109412, -87.644308897)"
"808",10403792,"HZ140092","02-03-2016 10:00","055XX N KEDZIE AVE","1110","DECEPTIVE PRACTICE","BOGUS CHECK","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1712,17,40,13,"11",1154047,1936545,2016,"02-10-2016 15:53",41.98171268,-87.7088297,"(41.981712678, -87.708829703)"
"809",10403828,"HZ140006","02-03-2016 18:00","028XX W 23RD ST","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,1033,10,12,30,"6",1157707,1888597,2016,"02-10-2016 15:53",41.85006558,-87.69667826,"(41.850065584, -87.696678261)"
"810",10403830,"HZ140221","02-03-2016 07:03","024XX N LAKEVIEW AVE","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","RESIDENCE",FALSE,FALSE,1935,19,43,7,"11",1173151,1916691,2016,"02-10-2016 15:53",41.92682903,-87.63916246,"(41.92682903, -87.639162462)"
"811",10494248,"HZ234927","01-02-2016 13:00","006XX S MICHIGAN AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,123,1,2,32,"26",NA,NA,2016,"04/22/2016 03:52:23 PM",NA,NA,""
"812",1925783,"HH110072","12/29/2001 04:00:00 PM","062XX S WHIPPLE ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,TRUE,823,8,NA,NA,"26",1157167,1862924,2001,"08/17/2015 03:03:40 PM",41.77962654,-87.69935531,"(41.77962654, -87.699355307)"
"813",10403846,"HZ140107","02-03-2016 15:00","125XX S STATE ST","560","ASSAULT","SIMPLE","SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,523,5,9,53,"08A",1178551,1821636,2016,"02-10-2016 15:53",41.66586756,-87.62220949,"(41.66586756, -87.622209486)"
"814",10403863,"HZ140269","02-03-2016 21:30","062XX S KNOX AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,813,8,13,64,"6",1146448,1862776,2016,"02-10-2016 15:53",41.77943054,-87.73865679,"(41.779430542, -87.738656792)"
"815",10403890,"HZ139133","02-03-2016 15:15","0000X W 95TH ST","460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,634,6,21,49,"08B",1177513,1841973,2016,"02-10-2016 15:53",41.72169869,-87.62539649,"(41.721698686, -87.625396491)"
"816",10403898,"HZ140288","02-03-2016 21:00","018XX N MARSHFIELD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","OTHER",FALSE,FALSE,1433,14,32,22,"14",1165055,1912362,2016,"02-10-2016 15:53",41.91512599,-87.66903478,"(41.915125989, -87.669034784)"
"817",10403917,"HZ140314","02-03-2016 16:00","109XX S EGGLESTON AVE","810","THEFT","OVER $500","RESIDENCE",FALSE,FALSE,2233,22,34,49,"6",1175231,1832419,2016,"02-10-2016 15:53",41.69553234,-87.63403921,"(41.695532335, -87.634039212)"
"818",10403923,"HZ140338","02-03-2016 15:00","009XX W 34TH ST","820","THEFT","$500 AND UNDER","APARTMENT",FALSE,FALSE,913,9,11,60,"6",1170594,1882390,2016,"02-10-2016 15:53",41.83276111,-87.64956243,"(41.832761109, -87.649562427)"
"819",10403924,"HZ140215","02-03-2016 23:30","058XX S INDIANA AVE","910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,232,2,20,40,"7",1178598,1866297,2016,"02-10-2016 15:53",41.78842195,-87.62068434,"(41.788421945, -87.620684337)"
"820",1925765,"HH110026","01-05-2002 22:30","004XX S PLYMOUTH CT","810","THEFT","OVER $500","STREET",FALSE,FALSE,132,1,NA,NA,"6",1176144,1898302,2002,"04/15/2016 08:55:02 AM",41.87630172,-87.62871962,"(41.876301724, -87.628719619)"
"821",10403936,"HZ139627","02-03-2016 23:10","010XX W MARQUETTE RD","560","ASSAULT","SIMPLE","RESIDENCE",FALSE,FALSE,724,7,17,68,"08A",1170609,1860391,2016,"02-10-2016 15:53",41.77239317,-87.65014897,"(41.772393165, -87.650148965)"
"822",10403940,"HZ140258","02-03-2016 19:00","012XX W MARQUETTE RD","486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,724,7,17,67,"08B",1169046,1860349,2016,"02-10-2016 15:53",41.77231184,-87.65587968,"(41.772311839, -87.655879683)"
"823",10403945,"HZ140359","02-03-2016 18:00","061XX S MORGAN ST","486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT",FALSE,TRUE,712,7,16,68,"08B",1170700,1864009,2016,"02-10-2016 15:53",41.7823194,-87.64970995,"(41.782319404, -87.649709954)"
"824",10403954,"HZ140390","02-03-2016 20:06","008XX N MICHIGAN AVE","860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",FALSE,FALSE,1833,18,42,8,"6",1177338,1906160,2016,"02-10-2016 15:53",41.8978375,-87.62409724,"(41.897837503, -87.624097243)"
"825",10403958,"HZ140366","02-03-2016 15:00","056XX W LAKE ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE",FALSE,FALSE,1512,15,29,25,"11",1138389,1902211,2016,"02-10-2016 15:53",41.8877954,-87.76724984,"(41.887795397, -87.767249835)"
"826",19258,"HS113348","01/31/2010 12:00:00 PM","057XX S RUTHERFORD AVE","110","HOMICIDE","FIRST DEGREE MURDER","HOUSE",TRUE,TRUE,811,8,23,56,"01A",1132376,1865651,2010,"08/17/2015 03:03:40 PM",41.78757555,-87.79018091,"(41.787575548, -87.790180913)"
"827",10403962,"HZ140287","02-03-2016 22:00","0000X E ONTARIO ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,1834,18,42,8,"14",1176399,1904492,2016,"02-10-2016 15:53",41.89328168,-87.62759645,"(41.893281677, -87.627596446)"
"828",10403968,"HZ139893","02-03-2016 12:45","039XX W IRVING PARK RD","5011","OTHER OFFENSE","LICENSE VIOLATION","SMALL RETAIL STORE",FALSE,FALSE,1732,17,39,16,"26",1149180,1926286,2016,"02-10-2016 15:53",41.95365724,-87.72699628,"(41.953657244, -87.72699628)"
"829",10403971,"HZ140204","02-03-2016 14:00","016XX W MADISON ST","880","THEFT","PURSE-SNATCHING","SIDEWALK",FALSE,FALSE,1224,12,2,28,"6",1165476,1900090,2016,"02-10-2016 15:53",41.88144179,-87.66783781,"(41.881441785, -87.667837814)"
"830",10403999,"HZ140244","02-03-2016 11:00","024XX N DAMEN AVE","320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK",FALSE,FALSE,1432,14,32,22,"3",1162613,1915982,2016,"02-10-2016 15:53",41.92511106,-87.67790476,"(41.925111063, -87.677904758)"
"831",10404025,"HZ139425","02-03-2016 19:13","094XX S CHARLES ST","820","THEFT","$500 AND UNDER","RESIDENCE",FALSE,TRUE,2221,22,19,72,"6",1166761,1842176,2016,"02-10-2016 15:53",41.72249163,-87.66477344,"(41.722491632, -87.664773439)"
"832",10404028,"HZ140528","02-03-2016 20:18","0000X N STATE ST","860","THEFT","RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,112,1,42,32,"6",1176362,1900577,2016,"02-10-2016 15:53",41.88253954,-87.62785054,"(41.882539542, -87.627850543)"
"833",10404030,"HZ140495","02-03-2016 14:00","001XX W JACKSON BLVD","870","THEFT","POCKET-PICKING","STREET",FALSE,FALSE,122,1,2,32,"6",1175230,1898963,2016,"02-10-2016 15:53",41.87813609,-87.63205565,"(41.87813609, -87.632055653)"
"834",10404031,"HZ140502","02-03-2016 14:18","002XX S STATE ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","OTHER",FALSE,FALSE,113,1,42,32,"11",1176417,1899156,2016,"02-10-2016 15:53",41.878639,-87.62769149,"(41.878638996, -87.627691486)"
"835",10404062,"HZ139602","02-03-2016 22:18","065XX S EBERHART AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","APARTMENT",FALSE,TRUE,321,3,20,42,"04A",1180699,1861770,2016,"02-10-2016 15:53",41.77595138,-87.61311985,"(41.775951378, -87.613119854)"
"836",10404064,"HZ140493","02-03-2016 18:00","030XX W LELAND AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET",FALSE,FALSE,1713,17,33,14,"14",1155422,1931070,2016,"02-10-2016 15:53",41.96666136,-87.70392077,"(41.966661357, -87.703920766)"
"837",1925814,"HH106803","12/29/2001 08:30:00 PM","048XX W RICE ST","460","BATTERY","SIMPLE","APARTMENT",FALSE,TRUE,1531,15,NA,NA,"08B",1143566,1905251,2001,"08/17/2015 03:03:40 PM",41.89604222,-87.74816184,"(41.896042222, -87.748161837)"
"838",10404086,"HZ140525","02-03-2016 17:00","080XX S KEDZIE AVE","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,835,8,18,70,"6",1156440,1851270,2016,"02-10-2016 15:53",41.74766084,-87.70233402,"(41.747660837, -87.702334021)"
"839",10404098,"HZ139617","02-03-2016 22:40","049XX N KEDVALE AVE","560","ASSAULT","SIMPLE","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,1712,17,39,14,"08A",1147831,1932452,2016,"02-10-2016 15:53",41.97060329,-87.73179626,"(41.970603293, -87.731796257)"
"840",10404099,"HZ140545","02-03-2016 12:00","025XX W 45TH ST","820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,922,9,12,58,"6",1159980,1874744,2016,"02-10-2016 15:53",41.81200481,-87.68871748,"(41.81200481, -87.688717482)"
